주상병코드,주상병명,진료년도,시도,시군구,연령,진료인원(명)
F51,비기질성수면장애,2021년,경상남도,함양군,70대,75
F51,비기질성수면장애,2021년,경상남도,함양군,80대 이상,76
F51,비기질성수면장애,2021년,경상남도,거창군,10대,
F51,비기질성수면장애,2021년,경상남도,거창군,20대,28
F51,비기질성수면장애,2021년,경상남도,거창군,30대,52
F51,비기질성수면장애,2021년,경상남도,거창군,40대,86
F51,비기질성수면장애,2021년,경상남도,거창군,50대,155
F51,비기질성수면장애,2021년,경상남도,거창군,60대,215
F51,비기질성수면장애,2021년,경상남도,거창군,70대,203
F51,비기질성수면장애,2021년,경상남도,거창군,80대 이상,178
F51,비기질성수면장애,2021년,경상남도,합천군,10대 미만,
F51,비기질성수면장애,2021년,경상남도,합천군,20대,10
F51,비기질성수면장애,2021년,경상남도,합천군,30대,16
F51,비기질성수면장애,2021년,경상남도,합천군,40대,30
F51,비기질성수면장애,2021년,경상남도,합천군,50대,63
F51,비기질성수면장애,2021년,경상남도,합천군,60대,120
F51,비기질성수면장애,2021년,경상남도,합천군,70대,148
F51,비기질성수면장애,2021년,경상남도,합천군,80대 이상,111
F51,비기질성수면장애,2021년,제주특별자치도,제주시,10대 미만,6
F51,비기질성수면장애,2021년,제주특별자치도,제주시,10대,15
F51,비기질성수면장애,2021년,제주특별자치도,제주시,20대,190
F51,비기질성수면장애,2021년,제주특별자치도,제주시,30대,350
F51,비기질성수면장애,2021년,제주특별자치도,제주시,40대,560
F51,비기질성수면장애,2021년,제주특별자치도,제주시,50대,633
F51,비기질성수면장애,2021년,제주특별자치도,제주시,60대,744
F51,비기질성수면장애,2021년,제주특별자치도,제주시,70대,626
F51,비기질성수면장애,2021년,제주특별자치도,제주시,80대 이상,406
F51,비기질성수면장애,2021년,제주특별자치도,서귀포시,10대 미만,
F51,비기질성수면장애,2021년,제주특별자치도,서귀포시,10대,8
F51,비기질성수면장애,2021년,제주특별자치도,서귀포시,20대,59
F51,비기질성수면장애,2021년,제주특별자치도,서귀포시,30대,94
F51,비기질성수면장애,2021년,제주특별자치도,서귀포시,40대,208
F51,비기질성수면장애,2021년,제주특별자치도,서귀포시,50대,262
F51,비기질성수면장애,2021년,제주특별자치도,서귀포시,60대,309
F51,비기질성수면장애,2021년,제주특별자치도,서귀포시,70대,247
F51,비기질성수면장애,2021년,제주특별자치도,서귀포시,80대 이상,164
F51,비기질성수면장애,2022년,서울특별시,종로구,10대 미만,
F51,비기질성수면장애,2022년,서울특별시,종로구,10대,
F51,비기질성수면장애,2022년,서울특별시,종로구,20대,108
F51,비기질성수면장애,2022년,서울특별시,종로구,30대,122
F51,비기질성수면장애,2022년,서울특별시,종로구,40대,134
F51,비기질성수면장애,2022년,서울특별시,종로구,50대,231
F51,비기질성수면장애,2022년,서울특별시,종로구,60대,252
F51,비기질성수면장애,2022년,서울특별시,종로구,70대,224
F51,비기질성수면장애,2022년,서울특별시,종로구,80대 이상,189
F51,비기질성수면장애,2022년,서울특별시,중구,10대,6
F51,비기질성수면장애,2022년,서울특별시,중구,20대,114
F51,비기질성수면장애,2022년,서울특별시,중구,30대,187
F51,비기질성수면장애,2022년,서울특별시,중구,40대,160
F51,비기질성수면장애,2022년,서울특별시,중구,50대,223
F51,비기질성수면장애,2022년,서울특별시,중구,60대,281
F51,비기질성수면장애,2022년,서울특별시,중구,70대,171
F51,비기질성수면장애,2022년,서울특별시,중구,80대 이상,140
F51,비기질성수면장애,2022년,서울특별시,용산구,10대 미만,
F51,비기질성수면장애,2022년,서울특별시,용산구,10대,
F51,비기질성수면장애,2022년,서울특별시,용산구,20대,164
F51,비기질성수면장애,2022년,서울특별시,용산구,30대,282
F51,비기질성수면장애,2022년,서울특별시,용산구,40대,264
F51,비기질성수면장애,2022년,서울특별시,용산구,50대,350
F51,비기질성수면장애,2022년,서울특별시,용산구,60대,386
F51,비기질성수면장애,2022년,서울특별시,용산구,70대,258
F51,비기질성수면장애,2022년,서울특별시,용산구,80대 이상,216
F51,비기질성수면장애,2022년,서울특별시,성동구,10대 미만,
F51,비기질성수면장애,2022년,서울특별시,성동구,10대,11
F51,비기질성수면장애,2022년,서울특별시,성동구,20대,196
F51,비기질성수면장애,2022년,서울특별시,성동구,30대,375
F51,비기질성수면장애,2022년,서울특별시,성동구,40대,357
F51,비기질성수면장애,2022년,서울특별시,성동구,50대,399
F51,비기질성수면장애,2022년,서울특별시,성동구,60대,394
F51,비기질성수면장애,2022년,서울특별시,성동구,70대,307
F51,비기질성수면장애,2022년,서울특별시,성동구,80대 이상,221
F51,비기질성수면장애,2022년,서울특별시,광진구,10대 미만,
F51,비기질성수면장애,2022년,서울특별시,광진구,10대,28
F51,비기질성수면장애,2022년,서울특별시,광진구,20대,297
F51,비기질성수면장애,2022년,서울특별시,광진구,30대,372
F51,비기질성수면장애,2022년,서울특별시,광진구,40대,332
F51,비기질성수면장애,2022년,서울특별시,광진구,50대,416
F51,비기질성수면장애,2022년,서울특별시,광진구,60대,527
F51,비기질성수면장애,2022년,서울특별시,광진구,70대,396
F51,비기질성수면장애,2022년,서울특별시,광진구,80대 이상,267
F51,비기질성수면장애,2022년,서울특별시,동대문구,10대 미만,5
F51,비기질성수면장애,2022년,서울특별시,동대문구,10대,10
F51,비기질성수면장애,2022년,서울특별시,동대문구,20대,212
F51,비기질성수면장애,2022년,서울특별시,동대문구,30대,227
F51,비기질성수면장애,2022년,서울특별시,동대문구,40대,275
F51,비기질성수면장애,2022년,서울특별시,동대문구,50대,352
F51,비기질성수면장애,2022년,서울특별시,동대문구,60대,456
F51,비기질성수면장애,2022년,서울특별시,동대문구,70대,423
F51,비기질성수면장애,2022년,서울특별시,동대문구,80대 이상,274
F51,비기질성수면장애,2022년,서울특별시,중랑구,10대 미만,
F51,비기질성수면장애,2022년,서울특별시,중랑구,10대,16
F51,비기질성수면장애,2022년,서울특별시,중랑구,20대,213
F51,비기질성수면장애,2022년,서울특별시,중랑구,30대,306
F51,비기질성수면장애,2022년,서울특별시,중랑구,40대,370
F51,비기질성수면장애,2022년,서울특별시,중랑구,50대,570
F51,비기질성수면장애,2022년,서울특별시,중랑구,60대,780
F51,비기질성수면장애,2022년,서울특별시,중랑구,70대,638
F51,비기질성수면장애,2022년,서울특별시,중랑구,80대 이상,353
F51,비기질성수면장애,2022년,서울특별시,성북구,10대 미만,
F51,비기질성수면장애,2022년,서울특별시,성북구,10대,21
F51,비기질성수면장애,2022년,서울특별시,성북구,20대,277
F51,비기질성수면장애,2022년,서울특별시,성북구,30대,330
F51,비기질성수면장애,2022년,서울특별시,성북구,40대,428
F51,비기질성수면장애,2022년,서울특별시,성북구,50대,520
F51,비기질성수면장애,2022년,서울특별시,성북구,60대,621
F51,비기질성수면장애,2022년,서울특별시,성북구,70대,570
F51,비기질성수면장애,2022년,서울특별시,성북구,80대 이상,451
F51,비기질성수면장애,2022년,서울특별시,강북구,10대 미만,
F51,비기질성수면장애,2022년,서울특별시,강북구,10대,13
F51,비기질성수면장애,2022년,서울특별시,강북구,20대,182
F51,비기질성수면장애,2022년,서울특별시,강북구,30대,228
F51,비기질성수면장애,2022년,서울특별시,강북구,40대,309
F51,비기질성수면장애,2022년,서울특별시,강북구,50대,434
F51,비기질성수면장애,2022년,서울특별시,강북구,60대,599
F51,비기질성수면장애,2022년,서울특별시,강북구,70대,577
F51,비기질성수면장애,2022년,서울특별시,강북구,80대 이상,360
F51,비기질성수면장애,2022년,서울특별시,도봉구,10대 미만,
F51,비기질성수면장애,2022년,서울특별시,도봉구,10대,15
F51,비기질성수면장애,2022년,서울특별시,도봉구,20대,148
F51,비기질성수면장애,2022년,서울특별시,도봉구,30대,206
F51,비기질성수면장애,2022년,서울특별시,도봉구,40대,290
F51,비기질성수면장애,2022년,서울특별시,도봉구,50대,410
F51,비기질성수면장애,2022년,서울특별시,도봉구,60대,580
F51,비기질성수면장애,2022년,서울특별시,도봉구,70대,565
F51,비기질성수면장애,2022년,서울특별시,도봉구,80대 이상,376
F51,비기질성수면장애,2022년,서울특별시,노원구,10대 미만,
F51,비기질성수면장애,2022년,서울특별시,노원구,10대,28
F51,비기질성수면장애,2022년,서울특별시,노원구,20대,219
F51,비기질성수면장애,2022년,서울특별시,노원구,30대,255
F51,비기질성수면장애,2022년,서울특별시,노원구,40대,407
F51,비기질성수면장애,2022년,서울특별시,노원구,50대,587
F51,비기질성수면장애,2022년,서울특별시,노원구,60대,737
F51,비기질성수면장애,2022년,서울특별시,노원구,70대,619
F51,비기질성수면장애,2022년,서울특별시,노원구,80대 이상,437
F51,비기질성수면장애,2022년,서울특별시,은평구,10대,25
F51,비기질성수면장애,2022년,서울특별시,은평구,20대,290
F51,비기질성수면장애,2022년,서울특별시,은평구,30대,374
F51,비기질성수면장애,2022년,서울특별시,은평구,40대,495
F51,비기질성수면장애,2022년,서울특별시,은평구,50대,639
F51,비기질성수면장애,2022년,서울특별시,은평구,60대,854
F51,비기질성수면장애,2022년,서울특별시,은평구,70대,747
F51,비기질성수면장애,2022년,서울특별시,은평구,80대 이상,528
F51,비기질성수면장애,2022년,서울특별시,서대문구,10대 미만,
F51,비기질성수면장애,2022년,서울특별시,서대문구,10대,38
F51,비기질성수면장애,2022년,서울특별시,서대문구,20대,264
F51,비기질성수면장애,2022년,서울특별시,서대문구,30대,259
F51,비기질성수면장애,2022년,서울특별시,서대문구,40대,287
F51,비기질성수면장애,2022년,서울특별시,서대문구,50대,463
F51,비기질성수면장애,2022년,서울특별시,서대문구,60대,598
F51,비기질성수면장애,2022년,서울특별시,서대문구,70대,484
F51,비기질성수면장애,2022년,서울특별시,서대문구,80대 이상,382
F51,비기질성수면장애,2022년,서울특별시,마포구,10대 미만,
F51,비기질성수면장애,2022년,서울특별시,마포구,10대,23
F51,비기질성수면장애,2022년,서울특별시,마포구,20대,221
F51,비기질성수면장애,2022년,서울특별시,마포구,30대,340
F51,비기질성수면장애,2022년,서울특별시,마포구,40대,319
F51,비기질성수면장애,2022년,서울특별시,마포구,50대,372
F51,비기질성수면장애,2022년,서울특별시,마포구,60대,446
F51,비기질성수면장애,2022년,서울특별시,마포구,70대,379
F51,비기질성수면장애,2022년,서울특별시,마포구,80대 이상,255
F51,비기질성수면장애,2022년,서울특별시,양천구,10대 미만,
F51,비기질성수면장애,2022년,서울특별시,양천구,10대,25
F51,비기질성수면장애,2022년,서울특별시,양천구,20대,188
F51,비기질성수면장애,2022년,서울특별시,양천구,30대,261
F51,비기질성수면장애,2022년,서울특별시,양천구,40대,417
